GDDO01001601,TSA:_Rana_catesbeiana,212,457
GDDO01001845,TSA:_Rana_catesbeiana,212,457
GDDO01001845,TSA:_Rana_catesbeiana,142,212
GDDO01098381,TSA:_Rana_catesbeiana,4,214
GDDO01098381,TSA:_Rana_catesbeiana,257,413
GGLB01055383,TSA:_Odorrana_tormota,15,212
GJEE01021552,TSA:_Amolops_wuyiensis,4,212
GJEE01021552,TSA:_Amolops_wuyiensis,212,457
GEGG01042616,TSA:_Rhacophorus_dennysi,15,450
GDDO01000997,TSA:_Rana_catesbeiana,240,457
GJEE01021551,TSA:_Amolops_wuyiensis,212,457
GJEE01021551,TSA:_Amolops_wuyiensis,92,212
GJEE01021549,TSA:_Amolops_wuyiensis,212,457
GJEE01021549,TSA:_Amolops_wuyiensis,92,212
GDDO01099720,TSA:_Rana_catesbeiana,86,282
GDDO01099720,TSA:_Rana_catesbeiana,103,179
GDDO01099720,TSA:_Rana_catesbeiana,169,241
GGLB01080741,TSA:_Odorrana_tormota,212,457
LH376471,TSA:_Rana_catesbeiana,18,175
GHMZ01002711,TSA:_Zhangixalus_omeimontis,15,238
ICLD02020573,TSA:_Pyxicephalus_adspersus,4,314
GEGH01045879,TSA:_Polypedates_megacephalus,6,449
GDDO01001687,TSA:_Rana_catesbeiana,280,457
GDDO01001682,TSA:_Rana_catesbeiana,280,457
GGLB01209186,TSA:_Odorrana_tormota,212,457
GDDO01207728,TSA:_Rana_catesbeiana,294,457
GGLB01080739,TSA:_Odorrana_tormota,212,415
GGLB01055384,TSA:_Odorrana_tormota,92,212
GEGI01020907,TSA:_Pelophylax_nigromaculatus,92,290
GDDO01001399,TSA:_Rana_catesbeiana,322,457
GDDO01303518,TSA:_Rana_catesbeiana,322,457
LH362425,TSA:_Rana_catesbeiana,106,250
GDDO01105241,TSA:_Rana_catesbeiana,92,212
GDDO01102209,TSA:_Rana_catesbeiana,92,212
GDDO01102209,TSA:_Rana_catesbeiana,212,273
GEGI01020926,TSA:_Pelophylax_nigromaculatus,286,456
GDDO01255378,TSA:_Rana_catesbeiana,4,93
GDDO01255378,TSA:_Rana_catesbeiana,141,220
GDDO01322251,TSA:_Rana_catesbeiana,15,93
GDDO01229544,TSA:_Rana_catesbeiana,15,93
GDDO01208094,TSA:_Rana_catesbeiana,15,93
GAEG01010914,TSA:_Rana_clamitans,15,93
GDDO01332011,TSA:_Rana_catesbeiana,15,93
GDDO01279950,TSA:_Rana_catesbeiana,15,93
GJEE01021556,TSA:_Amolops_wuyiensis,4,93
GGLB01203822,TSA:_Odorrana_tormota,15,93
GDDO01207905,TSA:_Rana_catesbeiana,23,93
GDDO01138345,TSA:_Rana_catesbeiana,25,93
GJEE01021544,TSA:_Amolops_wuyiensis,15,93
GDDO01278460,TSA:_Rana_catesbeiana,27,93
GDDO01180955,TSA:_Rana_catesbeiana,15,93
LH381524,TSA:_Rana_catesbeiana,4,68
GDDO01348827,TSA:_Rana_catesbeiana,29,93
GDDO01348827,TSA:_Rana_catesbeiana,92,156
GDDO01318238,TSA:_Rana_catesbeiana,15,78
ICLD02027861,TSA:_Pyxicephalus_adspersus,15,93
GDDO01335937,TSA:_Rana_catesbeiana,33,93
GDDO01315100,TSA:_Rana_catesbeiana,33,93
